City,Week,Product,Quantity Ordered
Dallas,15,AA Batteries (4-pack),70
Dallas,15,AAA Batteries (4-pack),38
Dallas,15,Apple Airpods Headphones,19
Dallas,15,Bose SoundSport Headphones,23
Dallas,15,Flatscreen TV,5
Dallas,15,Google Phone,10
Dallas,15,LG Dryer,1
Dallas,15,LG Washing Machine,2
Dallas,15,Lightning Charging Cable,39
Dallas,15,Macbook Pro Laptop,9
Dallas,15,ThinkPad Laptop,7
Dallas,15,USB-C Charging Cable,56
Dallas,15,Vareebadd Phone,4
Dallas,15,Wired Headphones,34
Dallas,15,iPhone,12
Dallas,16,20in Monitor,9
Dallas,16,27in 4K Gaming Monitor,8
Dallas,16,27in FHD Monitor,7
Dallas,16,34in Ultrawide Monitor,7
Dallas,16,AA Batteries (4-pack),45
Dallas,16,AAA Batteries (4-pack),45
Dallas,16,Apple Airpods Headphones,19
Dallas,16,Bose SoundSport Headphones,27
Dallas,16,Flatscreen TV,9
Dallas,16,Google Phone,11
Dallas,16,LG Dryer,4
Dallas,16,LG Washing Machine,2
Dallas,16,Lightning Charging Cable,54
Dallas,16,Macbook Pro Laptop,5
Dallas,16,ThinkPad Laptop,5
Dallas,16,USB-C Charging Cable,31
Dallas,16,Vareebadd Phone,4
Dallas,16,Wired Headphones,37
Dallas,16,iPhone,16
Dallas,17,20in Monitor,9
Dallas,17,27in 4K Gaming Monitor,11
Dallas,17,27in FHD Monitor,13
Dallas,17,34in Ultrawide Monitor,7
Dallas,17,AA Batteries (4-pack),51
Dallas,17,AAA Batteries (4-pack),61
Dallas,17,Apple Airpods Headphones,35
Dallas,17,Bose SoundSport Headphones,22
Dallas,17,Flatscreen TV,9
Dallas,17,Google Phone,7
Dallas,17,LG Dryer,1
Dallas,17,LG Washing Machine,1
Dallas,17,Lightning Charging Cable,41
Dallas,17,Macbook Pro Laptop,8
Dallas,17,ThinkPad Laptop,6
Dallas,17,USB-C Charging Cable,25
Dallas,17,Vareebadd Phone,1
Dallas,17,Wired Headphones,30
Dallas,17,iPhone,13
Dallas,18,20in Monitor,8
Dallas,18,27in 4K Gaming Monitor,12
Dallas,18,27in FHD Monitor,12
Dallas,18,34in Ultrawide Monitor,18
Dallas,18,AA Batteries (4-pack),42
Dallas,18,AAA Batteries (4-pack),37
Dallas,18,Apple Airpods Headphones,22
Dallas,18,Bose SoundSport Headphones,19
Dallas,18,Flatscreen TV,10
Dallas,18,Google Phone,7
Dallas,18,LG Dryer,1
Dallas,18,Lightning Charging Cable,41
Dallas,18,Macbook Pro Laptop,13
Dallas,18,ThinkPad Laptop,12
Dallas,18,USB-C Charging Cable,40
Dallas,18,Vareebadd Phone,4
Dallas,18,Wired Headphones,43
Dallas,18,iPhone,8
Dallas,19,20in Monitor,14
Dallas,19,27in 4K Gaming Monitor,8
Dallas,19,27in FHD Monitor,17
Dallas,19,34in Ultrawide Monitor,9
Dallas,19,AA Batteries (4-pack),51
Dallas,19,AAA Batteries (4-pack),74
Dallas,19,Apple Airpods Headphones,17
Dallas,19,Bose SoundSport Headphones,29
Dallas,19,Flatscreen TV,7
Dallas,19,Google Phone,10
Dallas,19,LG Dryer,1
Dallas,19,LG Washing Machine,1
Dallas,19,Lightning Charging Cable,32
Dallas,19,Macbook Pro Laptop,13
Dallas,19,ThinkPad Laptop,12
Dallas,19,USB-C Charging Cable,48
Dallas,19,Vareebadd Phone,1
Dallas,19,Wired Headphones,35
Dallas,19,iPhone,10
Dallas,20,20in Monitor,4
Dallas,20,27in 4K Gaming Monitor,7
Dallas,20,27in FHD Monitor,9
Dallas,20,34in Ultrawide Monitor,11
Dallas,20,AA Batteries (4-pack),44
Dallas,20,AAA Batteries (4-pack),74
Dallas,20,Apple Airpods Headphones,21
Dallas,20,Bose SoundSport Headphones,24
Dallas,20,Flatscreen TV,10
Dallas,20,Google Phone,7
Dallas,20,LG Dryer,2
Dallas,20,Lightning Charging Cable,43
Dallas,20,Macbook Pro Laptop,6
Dallas,20,ThinkPad Laptop,10
Dallas,20,USB-C Charging Cable,50
Dallas,20,Vareebadd Phone,2
Dallas,20,Wired Headphones,33
Dallas,20,iPhone,10
Dallas,21,20in Monitor,6
Dallas,21,27in 4K Gaming Monitor,10
Dallas,21,27in FHD Monitor,14
Dallas,21,34in Ultrawide Monitor,12
Dallas,21,AA Batteries (4-pack),41
Dallas,21,AAA Batteries (4-pack),72
Dallas,21,Apple Airpods Headphones,21
Dallas,21,Bose SoundSport Headphones,28
Dallas,21,Flatscreen TV,8
Dallas,21,Google Phone,8
Dallas,21,LG Dryer,1
Dallas,21,LG Washing Machine,3
Dallas,21,Lightning Charging Cable,48
Dallas,21,Macbook Pro Laptop,12
Dallas,21,ThinkPad Laptop,4
Dallas,21,USB-C Charging Cable,41
Dallas,21,Vareebadd Phone,1
Dallas,21,Wired Headphones,31
Dallas,21,iPhone,11
Dallas,22,20in Monitor,3
Dallas,22,27in 4K Gaming Monitor,8
Dallas,22,27in FHD Monitor,11
Dallas,22,34in Ultrawide Monitor,10
Dallas,22,AA Batteries (4-pack),51
Dallas,22,AAA Batteries (4-pack),42
Dallas,22,Apple Airpods Headphones,21
Dallas,22,Bose SoundSport Headphones,19
Dallas,22,Flatscreen TV,3
Dallas,22,Google Phone,5
Dallas,22,LG Dryer,2
Dallas,22,LG Washing Machine,2
Dallas,22,Lightning Charging Cable,55
Dallas,22,Macbook Pro Laptop,8
Dallas,22,ThinkPad Laptop,4
Dallas,22,USB-C Charging Cable,32
Dallas,22,Vareebadd Phone,4
Dallas,22,Wired Headphones,45
Dallas,22,iPhone,12
Dallas,23,20in Monitor,7
Dallas,23,27in 4K Gaming Monitor,8
Dallas,23,27in FHD Monitor,9
Dallas,23,34in Ultrawide Monitor,6
Dallas,23,AA Batteries (4-pack),32
Dallas,23,AAA Batteries (4-pack),48
Dallas,23,Apple Airpods Headphones,28
Dallas,23,Bose SoundSport Headphones,19
Dallas,23,Flatscreen TV,8
Dallas,23,Google Phone,6
Dallas,23,LG Washing Machine,1
Dallas,23,Lightning Charging Cable,31
Dallas,23,Macbook Pro Laptop,4
Dallas,23,ThinkPad Laptop,3
Dallas,23,USB-C Charging Cable,30
Dallas,23,Vareebadd Phone,3
Dallas,23,Wired Headphones,36
Dallas,23,iPhone,11
Dallas,24,20in Monitor,3
Dallas,24,27in 4K Gaming Monitor,10
Dallas,24,27in FHD Monitor,11
Dallas,24,34in Ultrawide Monitor,6
Dallas,24,AA Batteries (4-pack),30
Dallas,24,AAA Batteries (4-pack),34
Dallas,24,Apple Airpods Headphones,19
Dallas,24,Bose SoundSport Headphones,18
Dallas,24,Flatscreen TV,13
Dallas,24,Google Phone,8
Dallas,24,Lightning Charging Cable,33
Dallas,24,Macbook Pro Laptop,6
Dallas,24,ThinkPad Laptop,11
Dallas,24,USB-C Charging Cable,30
Dallas,24,Vareebadd Phone,6
Dallas,24,Wired Headphones,29
Dallas,24,iPhone,10
Dallas,25,20in Monitor,10
Dallas,25,27in 4K Gaming Monitor,6
Dallas,25,27in FHD Monitor,9
Dallas,25,34in Ultrawide Monitor,7
Dallas,25,AA Batteries (4-pack),24
Dallas,25,AAA Batteries (4-pack),39
Dallas,25,Apple Airpods Headphones,27
Dallas,25,Bose SoundSport Headphones,16
Dallas,25,Flatscreen TV,6
Dallas,25,Google Phone,8
Dallas,25,Lightning Charging Cable,30
Dallas,25,Macbook Pro Laptop,6
Dallas,25,ThinkPad Laptop,3
Dallas,25,USB-C Charging Cable,33
Dallas,25,Vareebadd Phone,1
Dallas,25,Wired Headphones,32
Dallas,25,iPhone,14
Dallas,26,20in Monitor,14
Dallas,26,27in 4K Gaming Monitor,6
Dallas,26,27in FHD Monitor,5
Dallas,26,34in Ultrawide Monitor,10
Dallas,26,AA Batteries (4-pack),50
Dallas,26,AAA Batteries (4-pack),28
Dallas,26,Apple Airpods Headphones,28
Dallas,26,Bose SoundSport Headphones,16
Dallas,26,Flatscreen TV,3
Dallas,26,Google Phone,4
Dallas,26,LG Dryer,1
Dallas,26,Lightning Charging Cable,40
Dallas,26,Macbook Pro Laptop,6
Dallas,26,ThinkPad Laptop,1
Dallas,26,USB-C Charging Cable,32
Dallas,26,Vareebadd Phone,3
Dallas,26,Wired Headphones,17
Dallas,26,iPhone,9
Dallas,27,20in Monitor,4
Dallas,27,27in 4K Gaming Monitor,4
Dallas,27,27in FHD Monitor,9
Dallas,27,34in Ultrawide Monitor,9
Dallas,27,AA Batteries (4-pack),42
Dallas,27,AAA Batteries (4-pack),39
Dallas,27,Apple Airpods Headphones,25
Dallas,27,Bose SoundSport Headphones,17
Dallas,27,Flatscreen TV,6
Dallas,27,Google Phone,10
Dallas,27,Lightning Charging Cable,34
Dallas,27,Macbook Pro Laptop,7
Dallas,27,ThinkPad Laptop,5
Dallas,27,USB-C Charging Cable,36
Dallas,27,Vareebadd Phone,2
Dallas,27,Wired Headphones,30
Dallas,27,iPhone,7
Dallas,28,20in Monitor,6
Dallas,28,27in 4K Gaming Monitor,9
Dallas,28,27in FHD Monitor,7
Dallas,28,34in Ultrawide Monitor,10
Dallas,28,AA Batteries (4-pack),37
Dallas,28,AAA Batteries (4-pack),33
Dallas,28,Apple Airpods Headphones,19
Dallas,28,Bose SoundSport Headphones,20
Dallas,28,Flatscreen TV,9
Dallas,28,Google Phone,9
Dallas,28,LG Dryer,1
Dallas,28,LG Washing Machine,1
Dallas,28,Lightning Charging Cable,30
Dallas,28,Macbook Pro Laptop,7
Dallas,28,ThinkPad Laptop,6
Dallas,28,USB-C Charging Cable,29
Dallas,28,Vareebadd Phone,1
Dallas,28,Wired Headphones,26
Dallas,28,iPhone,9
Dallas,29,20in Monitor,7
Dallas,29,27in 4K Gaming Monitor,7
Dallas,29,27in FHD Monitor,12
Dallas,29,34in Ultrawide Monitor,5
Dallas,29,AA Batteries (4-pack),42
Dallas,29,AAA Batteries (4-pack),25
Dallas,29,Apple Airpods Headphones,21
Dallas,29,Bose SoundSport Headphones,16
Dallas,29,Flatscreen TV,10
Dallas,29,Google Phone,9
Dallas,29,LG Dryer,2
Dallas,29,LG Washing Machine,1
Dallas,29,Lightning Charging Cable,28
Dallas,29,Macbook Pro Laptop,7
Dallas,29,ThinkPad Laptop,8
Dallas,29,USB-C Charging Cable,33
Dallas,29,Vareebadd Phone,2
Dallas,29,Wired Headphones,33
Dallas,29,iPhone,4
Dallas,30,20in Monitor,4
Dallas,30,27in 4K Gaming Monitor,10
Dallas,30,27in FHD Monitor,13
Dallas,30,34in Ultrawide Monitor,8
Dallas,30,AA Batteries (4-pack),42
Dallas,30,AAA Batteries (4-pack),38
Dallas,30,Apple Airpods Headphones,15
Dallas,30,Bose SoundSport Headphones,27
Dallas,30,Flatscreen TV,11
Dallas,30,Google Phone,9
Dallas,30,LG Washing Machine,1
Dallas,30,Lightning Charging Cable,33
Dallas,30,Macbook Pro Laptop,5
Dallas,30,ThinkPad Laptop,6
Dallas,30,USB-C Charging Cable,38
Dallas,30,Vareebadd Phone,1
Dallas,30,Wired Headphones,24
Dallas,30,iPhone,14
Dallas,31,20in Monitor,11
Dallas,31,27in 4K Gaming Monitor,6
Dallas,31,27in FHD Monitor,14
Dallas,31,34in Ultrawide Monitor,6
Dallas,31,AA Batteries (4-pack),25
Dallas,31,AAA Batteries (4-pack),56
Dallas,31,Apple Airpods Headphones,18
Dallas,31,Bose SoundSport Headphones,12
Dallas,31,Flatscreen TV,10
Dallas,31,Google Phone,6
Dallas,31,Lightning Charging Cable,23
Dallas,31,Macbook Pro Laptop,7
Dallas,31,ThinkPad Laptop,6
Dallas,31,USB-C Charging Cable,30
Dallas,31,Vareebadd Phone,1
Dallas,31,Wired Headphones,14
Dallas,31,iPhone,7
Dallas,32,20in Monitor,3
Dallas,32,27in 4K Gaming Monitor,6
Dallas,32,27in FHD Monitor,9
Dallas,32,34in Ultrawide Monitor,7
Dallas,32,AA Batteries (4-pack),30
Dallas,32,AAA Batteries (4-pack),40
Dallas,32,Apple Airpods Headphones,20
Dallas,32,Bose SoundSport Headphones,23
Dallas,32,Flatscreen TV,7
Dallas,32,Google Phone,7
Dallas,32,LG Dryer,1
Dallas,32,LG Washing Machine,1
Dallas,32,Lightning Charging Cable,28
Dallas,32,Macbook Pro Laptop,7
Dallas,32,ThinkPad Laptop,5
Dallas,32,USB-C Charging Cable,25
Dallas,32,Vareebadd Phone,1
Dallas,32,Wired Headphones,21
Dallas,32,iPhone,4
Dallas,33,20in Monitor,2
Dallas,33,27in 4K Gaming Monitor,7
Dallas,33,27in FHD Monitor,7
Dallas,33,34in Ultrawide Monitor,4
Dallas,33,AA Batteries (4-pack),30
Dallas,33,AAA Batteries (4-pack),47
Dallas,33,Apple Airpods Headphones,26
Dallas,33,Bose SoundSport Headphones,13
Dallas,33,Flatscreen TV,5
Dallas,33,Google Phone,7
Dallas,33,LG Dryer,2
Dallas,33,LG Washing Machine,1
Dallas,33,Lightning Charging Cable,25
Dallas,33,Macbook Pro Laptop,2
Dallas,33,ThinkPad Laptop,2
Dallas,33,USB-C Charging Cable,25
Dallas,33,Vareebadd Phone,2
Dallas,33,Wired Headphones,18
Dallas,33,iPhone,6
Dallas,34,20in Monitor,9
Dallas,34,27in 4K Gaming Monitor,9
Dallas,34,27in FHD Monitor,11
Dallas,34,34in Ultrawide Monitor,9
Dallas,34,AA Batteries (4-pack),35
Dallas,34,AAA Batteries (4-pack),44
Dallas,34,Apple Airpods Headphones,13
Dallas,34,Bose SoundSport Headphones,12
Dallas,34,Flatscreen TV,5
Dallas,34,Google Phone,8
Dallas,34,Lightning Charging Cable,28
Dallas,34,Macbook Pro Laptop,7
Dallas,34,ThinkPad Laptop,10
Dallas,34,USB-C Charging Cable,28
Dallas,34,Vareebadd Phone,3
Dallas,34,Wired Headphones,28
Dallas,34,iPhone,6
Dallas,35,20in Monitor,4
Dallas,35,27in 4K Gaming Monitor,8
Dallas,35,27in FHD Monitor,11
Dallas,35,34in Ultrawide Monitor,14
Dallas,35,AA Batteries (4-pack),24
Dallas,35,AAA Batteries (4-pack),41
Dallas,35,Apple Airpods Headphones,18
Dallas,35,Bose SoundSport Headphones,15
Dallas,35,Flatscreen TV,6
Dallas,35,Google Phone,7
Dallas,35,LG Dryer,1
Dallas,35,LG Washing Machine,1
Dallas,35,Lightning Charging Cable,33
Dallas,35,Macbook Pro Laptop,5
Dallas,35,ThinkPad Laptop,12
Dallas,35,USB-C Charging Cable,19
Dallas,35,Vareebadd Phone,2
Dallas,35,Wired Headphones,25
Dallas,35,iPhone,4
Dallas,36,20in Monitor,5
Dallas,36,27in 4K Gaming Monitor,5
Dallas,36,27in FHD Monitor,14
Dallas,36,34in Ultrawide Monitor,4
Dallas,36,AA Batteries (4-pack),31
Dallas,36,AAA Batteries (4-pack),40
Dallas,36,Apple Airpods Headphones,15
Dallas,36,Bose SoundSport Headphones,19
Dallas,36,Flatscreen TV,5
Dallas,36,Google Phone,9
Dallas,36,LG Washing Machine,1
Dallas,36,Lightning Charging Cable,23
Dallas,36,Macbook Pro Laptop,4
Dallas,36,ThinkPad Laptop,4
Dallas,36,USB-C Charging Cable,27
Dallas,36,Vareebadd Phone,2
Dallas,36,Wired Headphones,26
Dallas,36,iPhone,2
Dallas,37,20in Monitor,8
Dallas,37,27in 4K Gaming Monitor,10
Dallas,37,27in FHD Monitor,10
Dallas,37,34in Ultrawide Monitor,7
Dallas,37,AA Batteries (4-pack),28
Dallas,37,AAA Batteries (4-pack),39
Dallas,37,Apple Airpods Headphones,16
Dallas,37,Bose SoundSport Headphones,14
Dallas,37,Flatscreen TV,5
Dallas,37,Google Phone,12
Dallas,37,LG Dryer,1
Dallas,37,LG Washing Machine,1
Dallas,37,Lightning Charging Cable,20
Dallas,37,Macbook Pro Laptop,10
Dallas,37,ThinkPad Laptop,3
Dallas,37,USB-C Charging Cable,38
Dallas,37,Vareebadd Phone,2
Dallas,37,Wired Headphones,28
Dallas,37,iPhone,7
Dallas,38,20in Monitor,5
Dallas,38,27in 4K Gaming Monitor,8
Dallas,38,27in FHD Monitor,5
Dallas,38,34in Ultrawide Monitor,6
Dallas,38,AA Batteries (4-pack),22
Dallas,38,AAA Batteries (4-pack),38
Dallas,38,Apple Airpods Headphones,17
Dallas,38,Bose SoundSport Headphones,13
Dallas,38,Flatscreen TV,9
Dallas,38,Google Phone,7
Dallas,38,LG Washing Machine,1
Dallas,38,Lightning Charging Cable,32
Dallas,38,Macbook Pro Laptop,1
Dallas,38,ThinkPad Laptop,3
Dallas,38,USB-C Charging Cable,25
Dallas,38,Vareebadd Phone,4
Dallas,38,Wired Headphones,30
Dallas,38,iPhone,7
Dallas,39,20in Monitor,3
Dallas,39,27in 4K Gaming Monitor,9
Dallas,39,27in FHD Monitor,8
Dallas,39,34in Ultrawide Monitor,14
Dallas,39,AA Batteries (4-pack),48
Dallas,39,AAA Batteries (4-pack),35
Dallas,39,Apple Airpods Headphones,19
Dallas,39,Bose SoundSport Headphones,18
Dallas,39,Flatscreen TV,6
Dallas,39,Google Phone,5
Dallas,39,LG Washing Machine,2
Dallas,39,Lightning Charging Cable,26
Dallas,39,Macbook Pro Laptop,4
Dallas,39,ThinkPad Laptop,4
Dallas,39,USB-C Charging Cable,31
Dallas,39,Vareebadd Phone,4
Dallas,39,Wired Headphones,20
Dallas,39,iPhone,10
Dallas,40,20in Monitor,12
Dallas,40,27in 4K Gaming Monitor,10
Dallas,40,27in FHD Monitor,15
Dallas,40,34in Ultrawide Monitor,9
Dallas,40,AA Batteries (4-pack),52
Dallas,40,AAA Batteries (4-pack),36
Dallas,40,Apple Airpods Headphones,37
Dallas,40,Bose SoundSport Headphones,23
Dallas,40,Flatscreen TV,7
Dallas,40,Google Phone,15
Dallas,40,LG Washing Machine,1
Dallas,40,Lightning Charging Cable,47
Dallas,40,Macbook Pro Laptop,6
Dallas,40,ThinkPad Laptop,11
Dallas,40,USB-C Charging Cable,31
Dallas,40,Vareebadd Phone,6
Dallas,40,Wired Headphones,46
Dallas,40,iPhone,14
Dallas,41,20in Monitor,6
Dallas,41,27in 4K Gaming Monitor,12
Dallas,41,27in FHD Monitor,19
Dallas,41,34in Ultrawide Monitor,17
Dallas,41,AA Batteries (4-pack),51
Dallas,41,AAA Batteries (4-pack),49
Dallas,41,Apple Airpods Headphones,38
Dallas,41,Bose SoundSport Headphones,21
Dallas,41,Flatscreen TV,3
Dallas,41,Google Phone,14
Dallas,41,LG Dryer,2
Dallas,41,LG Washing Machine,2
Dallas,41,Lightning Charging Cable,41
Dallas,41,Macbook Pro Laptop,12
Dallas,41,ThinkPad Laptop,9
Dallas,41,USB-C Charging Cable,52
Dallas,41,Vareebadd Phone,7
Dallas,41,Wired Headphones,36
Dallas,41,iPhone,11
Dallas,42,20in Monitor,8
Dallas,42,27in 4K Gaming Monitor,11
Dallas,42,27in FHD Monitor,20
Dallas,42,34in Ultrawide Monitor,14
Dallas,42,AA Batteries (4-pack),52
Dallas,42,AAA Batteries (4-pack),68
Dallas,42,Apple Airpods Headphones,28
Dallas,42,Bose SoundSport Headphones,26
Dallas,42,Flatscreen TV,7
Dallas,42,Google Phone,13
Dallas,42,LG Dryer,2
Dallas,42,Lightning Charging Cable,40
Dallas,42,Macbook Pro Laptop,6
Dallas,42,ThinkPad Laptop,8
Dallas,42,USB-C Charging Cable,39
Dallas,42,Vareebadd Phone,3
Dallas,42,Wired Headphones,47
Dallas,42,iPhone,8
Dallas,43,20in Monitor,15
Dallas,43,27in 4K Gaming Monitor,15
Dallas,43,27in FHD Monitor,10
Dallas,43,34in Ultrawide Monitor,12
Dallas,43,AA Batteries (4-pack),59
Dallas,43,AAA Batteries (4-pack),47
Dallas,43,Apple Airpods Headphones,36
Dallas,43,Bose SoundSport Headphones,31
Dallas,43,Flatscreen TV,12
Dallas,43,Google Phone,12
Dallas,43,Lightning Charging Cable,41
Dallas,43,Macbook Pro Laptop,10
Dallas,43,ThinkPad Laptop,8
Dallas,43,USB-C Charging Cable,56
Dallas,43,Vareebadd Phone,6
Dallas,43,Wired Headphones,35
Dallas,43,iPhone,11
Dallas,44,20in Monitor,5
Dallas,44,27in 4K Gaming Monitor,10
Dallas,44,27in FHD Monitor,11
Dallas,44,34in Ultrawide Monitor,17
Dallas,44,AA Batteries (4-pack),41
Dallas,44,AAA Batteries (4-pack),67
Dallas,44,Apple Airpods Headphones,33
Dallas,44,Bose SoundSport Headphones,23
Dallas,44,Flatscreen TV,11
Dallas,44,Google Phone,12
Dallas,44,LG Dryer,1
Dallas,44,Lightning Charging Cable,33
Dallas,44,Macbook Pro Laptop,14
Dallas,44,ThinkPad Laptop,15
Dallas,44,USB-C Charging Cable,48
Dallas,44,Vareebadd Phone,9
Dallas,44,Wired Headphones,46
Dallas,44,iPhone,20
Dallas,45,20in Monitor,2
Dallas,45,27in 4K Gaming Monitor,12
Dallas,45,27in FHD Monitor,8
Dallas,45,34in Ultrawide Monitor,9
Dallas,45,AA Batteries (4-pack),64
Dallas,45,AAA Batteries (4-pack),85
Dallas,45,Apple Airpods Headphones,19
Dallas,45,Bose SoundSport Headphones,21
Dallas,45,Flatscreen TV,7
Dallas,45,Google Phone,7
Dallas,45,LG Dryer,1
Dallas,45,LG Washing Machine,1
Dallas,45,Lightning Charging Cable,33
Dallas,45,Macbook Pro Laptop,8
Dallas,45,ThinkPad Laptop,8
Dallas,45,USB-C Charging Cable,41
Dallas,45,Vareebadd Phone,4
Dallas,45,Wired Headphones,28
Dallas,45,iPhone,13
Dallas,46,20in Monitor,7
Dallas,46,27in 4K Gaming Monitor,15
Dallas,46,27in FHD Monitor,6
Dallas,46,34in Ultrawide Monitor,6
Dallas,46,AA Batteries (4-pack),62
Dallas,46,AAA Batteries (4-pack),42
Dallas,46,Apple Airpods Headphones,29
Dallas,46,Bose SoundSport Headphones,20
Dallas,46,Flatscreen TV,9
Dallas,46,Google Phone,7
Dallas,46,Lightning Charging Cable,47
Dallas,46,Macbook Pro Laptop,3
Dallas,46,ThinkPad Laptop,8
Dallas,46,USB-C Charging Cable,38
Dallas,46,Vareebadd Phone,1
Dallas,46,Wired Headphones,50
Dallas,46,iPhone,10
Dallas,47,20in Monitor,9
Dallas,47,27in 4K Gaming Monitor,12
Dallas,47,27in FHD Monitor,14
Dallas,47,34in Ultrawide Monitor,3
Dallas,47,AA Batteries (4-pack),45
Dallas,47,AAA Batteries (4-pack),73
Dallas,47,Apple Airpods Headphones,25
Dallas,47,Bose SoundSport Headphones,18
Dallas,47,Flatscreen TV,9
Dallas,47,Google Phone,8
Dallas,47,LG Dryer,3
Dallas,47,LG Washing Machine,2
Dallas,47,Lightning Charging Cable,38
Dallas,47,Macbook Pro Laptop,14
Dallas,47,ThinkPad Laptop,5
Dallas,47,USB-C Charging Cable,43
Dallas,47,Vareebadd Phone,4
Dallas,47,Wired Headphones,40
Dallas,47,iPhone,11
Dallas,48,20in Monitor,10
Dallas,48,27in 4K Gaming Monitor,9
Dallas,48,27in FHD Monitor,12
Dallas,48,34in Ultrawide Monitor,10
Dallas,48,AA Batteries (4-pack),53
Dallas,48,AAA Batteries (4-pack),40
Dallas,48,Apple Airpods Headphones,17
Dallas,48,Bose SoundSport Headphones,25
Dallas,48,Flatscreen TV,9
Dallas,48,Google Phone,7
Dallas,48,LG Dryer,1
Dallas,48,LG Washing Machine,3
Dallas,48,Lightning Charging Cable,42
Dallas,48,Macbook Pro Laptop,11
Dallas,48,ThinkPad Laptop,3
Dallas,48,USB-C Charging Cable,41
Dallas,48,Vareebadd Phone,4
Dallas,48,Wired Headphones,41
Dallas,48,iPhone,15
Dallas,49,20in Monitor,7
Dallas,49,27in 4K Gaming Monitor,13
Dallas,49,27in FHD Monitor,18
Dallas,49,34in Ultrawide Monitor,15
Dallas,49,AA Batteries (4-pack),65
Dallas,49,AAA Batteries (4-pack),118
Dallas,49,Apple Airpods Headphones,34
Dallas,49,Bose SoundSport Headphones,37
Dallas,49,Flatscreen TV,18
Dallas,49,Google Phone,12
Dallas,49,LG Washing Machine,3
Dallas,49,Lightning Charging Cable,57
Dallas,49,Macbook Pro Laptop,14
Dallas,49,ThinkPad Laptop,12
Dallas,49,USB-C Charging Cable,58
Dallas,49,Vareebadd Phone,8
Dallas,49,Wired Headphones,39
Dallas,49,iPhone,17
Dallas,50,20in Monitor,6
Dallas,50,27in 4K Gaming Monitor,21
Dallas,50,27in FHD Monitor,20
Dallas,50,34in Ultrawide Monitor,17
Dallas,50,AA Batteries (4-pack),64
Dallas,50,AAA Batteries (4-pack),82
Dallas,50,Apple Airpods Headphones,40
Dallas,50,Bose SoundSport Headphones,30
Dallas,50,Flatscreen TV,17
Dallas,50,Google Phone,13
Dallas,50,LG Dryer,1
Dallas,50,LG Washing Machine,1
Dallas,50,Lightning Charging Cable,57
Dallas,50,Macbook Pro Laptop,11
Dallas,50,ThinkPad Laptop,11
Dallas,50,USB-C Charging Cable,47
Dallas,50,Vareebadd Phone,9
Dallas,50,Wired Headphones,53
Dallas,50,iPhone,17
Dallas,51,20in Monitor,11
Dallas,51,27in 4K Gaming Monitor,13
Dallas,51,27in FHD Monitor,13
Dallas,51,34in Ultrawide Monitor,16
Dallas,51,AA Batteries (4-pack),66
Dallas,51,AAA Batteries (4-pack),94
Dallas,51,Apple Airpods Headphones,35
Dallas,51,Bose SoundSport Headphones,24
Dallas,51,Flatscreen TV,13
Dallas,51,Google Phone,10
Dallas,51,LG Dryer,1
Dallas,51,Lightning Charging Cable,62
Dallas,51,Macbook Pro Laptop,15
Dallas,51,ThinkPad Laptop,7
Dallas,51,USB-C Charging Cable,48
Dallas,51,Vareebadd Phone,3
Dallas,51,Wired Headphones,49
Dallas,51,iPhone,20
Dallas,52,20in Monitor,8
Dallas,52,27in 4K Gaming Monitor,22
Dallas,52,27in FHD Monitor,16
Dallas,52,34in Ultrawide Monitor,17
Dallas,52,AA Batteries (4-pack),66
Dallas,52,AAA Batteries (4-pack),74
Dallas,52,Apple Airpods Headphones,35
Dallas,52,Bose SoundSport Headphones,27
Dallas,52,Flatscreen TV,17
Dallas,52,Google Phone,12
Dallas,52,LG Dryer,2
Dallas,52,LG Washing Machine,1
Dallas,52,Lightning Charging Cable,65
Dallas,52,Macbook Pro Laptop,9
Dallas,52,ThinkPad Laptop,11
Dallas,52,USB-C Charging Cable,57
Dallas,52,Vareebadd Phone,4
Dallas,52,Wired Headphones,59
Dallas,52,iPhone,12
Los Angeles,1,20in Monitor,13
Los Angeles,1,27in 4K Gaming Monitor,16
Los Angeles,1,27in FHD Monitor,29
Los Angeles,1,34in Ultrawide Monitor,30
Los Angeles,1,AA Batteries (4-pack),93
